1201	3629
791	2190
4490	2999
4303	6030
6227	2735
6713	6448
1829	6545
1282	5303
2349	5610
856	939
3643	2735
5019	5273
3830	6030
1949	5689
6017	3633
1272	4303
2992	456
5945	456
4236	1309
3988	3704
460	464
3903	3281
186	6715
6030	464
2221	2914
5507	2190
2233	5610
4019	456
5899	2068
3285	2193
2735	2532
6535	4063
4432	5526
3506	6706
5057	6480
480	0
6369	1309
1169	2735
3127	846
6186	4526
4529	2428
3969	4388
1458	1098
2193	1036
865	4445
5873	3417
2172	2930
5499	2068
1794	1062
3928	2735
639	3704
1653	2930
817	6689
5968	4445
2255	456
6196	3322
1594	4388
4489	3830
6801	456
3849	2930
678	2992
1783	3300
5258	456
5649	460
4829	5915
2067	5478
62	769
556	1502
5079	2502
4986	3322
2930	5689
2196	3867
6689	5610
78	1653
156	456
5138	2930
6142	3633
2286	1725
2938	2914
633	6030
3306	539
1173	3322
1712	5915
4568	449
167	2914
3233	3203
355	464
1885	5915
6262	6250
3260	5216
1233	146
3047	0
5689	464
2688	5526
527	5434
1580	0
5107	4303
6197	1036
2887	456
2780	2190
5787	5783
5453	6715
3284	3029
2149	2178
5261	0
1287	4388
3867	4385
736	4063
5508	6715
6165	4445
1036	456
5487	2190
1178	146
3237	4388
4504	456
831	5237
4882	539
532	6512
4410	2914
1752	1062
3272	355
5272	539
6738	3281
2335	0
5418	4388
6608	5689
4596	458
769	3704
5677	456
686	458
2911	3704
1820	2999
6357	3704
4228	3281
2586	1062
5989	2780
2713	464
481	355
6711	4388
5234	5261
3728	464
577	1530
3250	5950
6132	2780
2481	3704
2064	2404
511	6142
1289	2999
3455	5478
985	769
2881	3704
6449	2190
1602	5899
1448	2930
1645	3203
2283	4526
5915	456
61	539
2598	1912
6250	4385
195	511
458	456
3616	6421
803	5407
3435	1309
922	2190
375	633
3417	6195
2923	514
3008	5526
2679	2412
98	4510
5119	5950
915	358
1256	5610
539	0
4677	464
5401	2999
5530	2999
4735	539
2914	933
534	456
304	1389
6428	1401
3502	6142
5407	4585
2975	2999
4579	2999
2178	0
6679	2068
5002	5610
6083	3396
2777	5610
5285	2178
2443	2735
2502	2404
158	5467
3489	5379
4402	162
4273	146
1296	2068
6466	3417
6621	5610
3241	456
5975	5273
4868	346
1052	1062
2642	3604
3238	1036
5449	5915
3544	456
670	6017
1129	6715
2254	3112
5043	4510
4138	2404
3633	464
6243	5610
3803	1036
663	1890
392	4303
3629	1062
5259	5216
1158	3322
1878	6689
2637	5701
1025	2020
4018	464
1300	939
6421	2779
957	846
6219	5303
1600	1309
3383	2914
296	456
6577	3203
3767	5610
120	5915
6073	5689
5884	4628
4411	464
5363	1062
3	5610
220	1653
1893	5610
101	1309
1953	3306
664	464
6512	3261
2245	5610
5701	0
4594	0
4252	5229
5173	464
5966	1036
4034	2914
1098	3704
3792	2178
5090	3604
2640	4526
5496	4526
4361	3203
367	4345
1879	3281
835	4388
5370	5046
4374	5526
4331	5099
5467	933
4227	5407
5610	456
6041	2999
6712	3912
250	5915
944	5610
5076	2930
3225	5689
4444	456
5213	1502
6776	5526
6480	5610
5049	6250
4537	6030
83	458
6080	2178
3330	1062
2917	6421
44	5216
3331	456
3101	5610
1769	2532
3535	4303
5099	4526
4622	3633
4385	5610
6699	5273
4718	2999
5216	5689
3438	1909
1070	456
4628	464
1338	2077
3261	456
3421	3112
4292	2833
5620	5526
6195	5526
2412	464
2823	2068
6634	1502
163	5526
4827	6715
1130	458
3394	5689
1234	1389
2187	0
3281	2930
6268	464
2852	514
2832	3704
1982	456
1909	464
6202	2190
5526	5689
4549	464
3192	5407
4049	5610
3259	5467
1912	539
162	464
6446	464
3203	456
6448	3281
6737	2999
1722	2190
1837	4063
3943	6495
3610	0
5155	5610
1062	4526
5047	355
5733	5689
6802	3489
1030	449
2819	5610
223	1580
514	3704
4723	633
6515	2780
179	5620
2797	4303
4540	4510
4585	464
4492	5610
418	456
6104	3203
1218	3331
6476	6535
3558	5407
2329	1309
2731	1062
436	456
2158	5610
3996	355
5011	2735
1496	464
888	539
890	2930
910	5915
704	5899
1186	456
518	6643
2573	835
2632	3112
5616	464
5623	5303
6761	1309
5889	1594
4813	5610
1340	456
6643	2930
1412	4445
4178	2428
5237	464
3704	464
1683	0
165	456
3300	5616
313	456
